Product_ID,Shelf_Life_Days,Sales_2021,Sales_2022,Market_Trend_Factor,Compliance_Status,Supplier_ID,Manufacturing_Location,Product_Category,Safety_Stock_Days,Storage_Location
Product_18378,337,527.2,644,1.0774081133373945,Compliant,Supplier_10,Location_C,Category_C,21,Warehouse_A
Product_18379,328,422.6,285,0.7677050964941505,Compliant,Supplier_10,Location_A,Category_C,19,Warehouse_A
Product_18380,302,552.2,617,0.9951773589157417,Non-compliant,Supplier_3,Location_A,Category_A,28,Warehouse_C
Product_18381,278,368.0,476,1.2593760510007266,Compliant,Supplier_1,Location_C,Category_B,18,Warehouse_C
Product_18382,331,1015.8,919,0.5948752386018487,Non-compliant,Supplier_8,Location_B,Category_C,13,Warehouse_C
Product_18383,268,946.6,845,0.7383119157002423,Compliant,Supplier_9,Location_C,Category_B,30,Warehouse_A
Product_18384,311,622.0,650,0.7746395472232239,Compliant,Supplier_7,Location_A,Category_A,17,Warehouse_A
Product_18385,268,715.2,708,0.7077579366301517,Compliant,Supplier_7,Location_A,Category_B,11,Warehouse_B
Product_18386,309,524.2,625,1.458667313602988,Non-compliant,Supplier_3,Location_B,Category_A,17,Warehouse_B
Product_18387,270,568.4,622,1.245118674146675,Non-compliant,Supplier_9,Location_C,Category_B,33,Warehouse_B
Product_18388,272,857.2,806,0.8383500562040895,Non-compliant,Supplier_9,Location_B,Category_B,19,Warehouse_C
Product_18389,283,911.4,933,1.1317933124784725,Compliant,Supplier_5,Location_C,Category_B,19,Warehouse_A
Product_18390,312,735.6,702,0.9683169481923555,Non-compliant,Supplier_7,Location_A,Category_A,16,Warehouse_C
Product_18391,308,551.4,641,1.3905158360000134,Non-compliant,Supplier_1,Location_C,Category_A,13,Warehouse_A
Product_18392,334,791.2,752,0.7972826773896092,Compliant,Supplier_6,Location_C,Category_C,13,Warehouse_B
Product_18393,304,286.0,422,1.329734976529018,Compliant,Supplier_10,Location_C,Category_A,12,Warehouse_C
Product_18394,331,888.8,828,0.6304568998691149,Compliant,Supplier_1,Location_B,Category_C,20,Warehouse_A
Product_18395,271,453.6,584,1.3597582357806837,Compliant,Supplier_10,Location_B,Category_B,30,Warehouse_B
Product_18396,273,601.6,516,0.8809560125498861,Non-compliant,Supplier_6,Location_A,Category_B,20,Warehouse_B
Product_18397,344,818.6,869,1.131953497992194,Compliant,Supplier_6,Location_A,Category_C,10,Warehouse_B
Product_18398,322,290.0,390,1.3919095087539222,Compliant,Supplier_7,Location_B,Category_C,14,Warehouse_B
Product_18399,325,942.4,832,0.7961328499893596,Non-compliant,Supplier_7,Location_B,Category_C,23,Warehouse_C
Product_18400,297,422.6,381,0.6846442371456459,Non-compliant,Supplier_10,Location_A,Category_A,24,Warehouse_B
Product_18401,269,205.39999999999998,303,1.1326168412749986,Compliant,Supplier_3,Location_B,Category_B,28,Warehouse_C
Product_18402,290,472.6,603,1.3554057679065394,Non-compliant,Supplier_7,Location_C,Category_A,31,Warehouse_B
Product_18403,321,914.6,821,1.1824884227940466,Compliant,Supplier_10,Location_A,Category_C,10,Warehouse_B
Product_18404,322,960.6,859,0.8512849343343893,Non-compliant,Supplier_2,Location_A,Category_C,15,Warehouse_C
Product_18405,344,717.6,748,0.8437402053034231,Compliant,Supplier_2,Location_A,Category_C,25,Warehouse_C
Product_18406,342,592.6,467,0.4728931073703881,Non-compliant,Supplier_1,Location_C,Category_C,15,Warehouse_B
Product_18407,330,853.6,912,1.0528319504904353,Non-compliant,Supplier_2,Location_C,Category_C,26,Warehouse_C
Product_18408,294,809.6,844,1.1704883820365621,Compliant,Supplier_2,Location_B,Category_A,13,Warehouse_C
Product_18409,265,971.4,869,0.9434377382637689,Compliant,Supplier_9,Location_C,Category_B,25,Warehouse_A
Product_18410,339,794.4,700,0.7400553504386357,Non-compliant,Supplier_3,Location_B,Category_C,27,Warehouse_B
Product_18411,320,924.4,790,0.886551096536685,Non-compliant,Supplier_1,Location_B,Category_C,22,Warehouse_C
Product_18412,269,425.6,520,1.2075284818086764,Compliant,Supplier_2,Location_B,Category_B,13,Warehouse_C
Product_18413,290,863.8,851,0.8150517408385405,Compliant,Supplier_10,Location_C,Category_A,26,Warehouse_B
Product_18414,340,527.8,527,0.9440020097826413,Compliant,Supplier_8,Location_A,Category_C,11,Warehouse_C
Product_18415,322,775.6,714,1.1390228484579128,Compliant,Supplier_10,Location_A,Category_C,25,Warehouse_B
Product_18416,271,327.8,367,1.2583162021877035,Compliant,Supplier_2,Location_A,Category_B,16,Warehouse_A
Product_18417,290,101.0,241,1.838660944694712,Compliant,Supplier_4,Location_C,Category_A,33,Warehouse_A
Product_18418,335,374.6,261,0.799958715517314,Compliant,Supplier_9,Location_A,Category_C,19,Warehouse_B
Product_18419,333,1010.4,968,0.8046302605263681,Compliant,Supplier_9,Location_B,Category_C,27,Warehouse_A
Product_18420,295,901.0,753,1.0207376318471788,Compliant,Supplier_7,Location_C,Category_A,28,Warehouse_C
Product_18421,278,583.0,543,0.9953829051802892,Compliant,Supplier_1,Location_C,Category_B,12,Warehouse_A
Product_18422,342,851.8,879,1.308217441041281,Compliant,Supplier_10,Location_C,Category_C,20,Warehouse_A
Product_18423,298,895.6,774,0.6604036753467126,Non-compliant,Supplier_5,Location_A,Category_A,22,Warehouse_C
Product_18424,265,811.2,860,0.9630466017932273,Compliant,Supplier_5,Location_B,Category_B,25,Warehouse_C
Product_18425,290,749.4,727,0.9095651474886323,Non-compliant,Supplier_2,Location_C,Category_A,38,Warehouse_A
Product_18426,263,164.6,267,1.0977572661724189,Compliant,Supplier_7,Location_B,Category_B,14,Warehouse_B
Product_18427,264,318.4,240,0.6611221871098796,Non-compliant,Supplier_1,Location_A,Category_B,30,Warehouse_A
Product_18428,283,301.0,273,1.1637158577055327,Non-compliant,Supplier_1,Location_B,Category_B,30,Warehouse_B
Product_18429,293,558.2,563,1.197702915270716,Compliant,Supplier_10,Location_A,Category_A,11,Warehouse_A
Product_18430,304,204.6,295,1.1259949227210309,Non-compliant,Supplier_1,Location_C,Category_A,27,Warehouse_C
Product_18431,294,235.8,319,1.1302564277387792,Non-compliant,Supplier_10,Location_A,Category_A,27,Warehouse_B
Product_18432,344,930.0,958,1.3149402943509054,Non-compliant,Supplier_7,Location_A,Category_C,19,Warehouse_A
Product_18433,325,425.0,349,0.5181351231844946,Non-compliant,Supplier_4,Location_A,Category_C,7,Warehouse_C
Product_18434,261,811.6,810,0.9704499557342677,Compliant,Supplier_4,Location_C,Category_B,27,Warehouse_C
Product_18435,308,518.8,530,1.2533237583832857,Compliant,Supplier_9,Location_A,Category_A,24,Warehouse_C
Product_18436,269,671.2,612,1.0216859848447828,Non-compliant,Supplier_4,Location_A,Category_B,12,Warehouse_B
Product_18437,267,770.2,915,1.4476556380875543,Non-compliant,Supplier_8,Location_B,Category_B,20,Warehouse_B
Product_18438,298,1000.2,861,1.1234061664953887,Compliant,Supplier_1,Location_C,Category_A,34,Warehouse_B
Product_18439,295,452.6,555,1.3358789208741872,Compliant,Supplier_3,Location_B,Category_A,13,Warehouse_B
Product_18440,265,970.6,861,0.8645362498231567,Compliant,Supplier_1,Location_C,Category_B,28,Warehouse_B
Product_18441,320,1094.0,966,0.9418888001645063,Non-compliant,Supplier_1,Location_B,Category_C,23,Warehouse_C
Product_18442,306,715.2,628,1.0374564139661007,Compliant,Supplier_3,Location_B,Category_A,35,Warehouse_B
Product_18443,264,494.8,590,1.0370710970079036,Compliant,Supplier_4,Location_A,Category_B,9,Warehouse_A
Product_18444,329,871.0,795,0.8794806494902268,Compliant,Supplier_6,Location_A,Category_C,18,Warehouse_B
Product_18445,262,776.0,652,0.9101962405847153,Non-compliant,Supplier_3,Location_C,Category_B,33,Warehouse_B
Product_18446,341,571.8,711,1.0586051678714303,Non-compliant,Supplier_8,Location_C,Category_C,12,Warehouse_C
Product_18447,339,521.0,569,1.1786499870016172,Non-compliant,Supplier_8,Location_B,Category_C,20,Warehouse_A
Product_18448,337,700.8,824,0.937119806060662,Compliant,Supplier_3,Location_C,Category_C,14,Warehouse_B
Product_18449,340,181.8,253,1.2331091669163285,Non-compliant,Supplier_3,Location_C,Category_C,16,Warehouse_A
Product_18450,301,672.2,645,0.7189901587518913,Compliant,Supplier_6,Location_B,Category_A,27,Warehouse_A
Product_18451,274,742.0,782,1.257309475236982,Non-compliant,Supplier_1,Location_B,Category_B,27,Warehouse_C
Product_18452,274,631.2,492,0.5986626045495318,Non-compliant,Supplier_1,Location_C,Category_B,20,Warehouse_C
Product_18453,283,929.2,838,1.1469062946646063,Compliant,Supplier_5,Location_C,Category_B,27,Warehouse_B
Product_18454,306,1037.6,932,1.0594688731058475,Non-compliant,Supplier_10,Location_A,Category_A,9,Warehouse_A
Product_18455,335,530.0,590,0.9908789685358574,Non-compliant,Supplier_7,Location_B,Category_C,10,Warehouse_B
Product_18456,266,278.79999999999995,434,1.4197214367028035,Non-compliant,Supplier_1,Location_B,Category_B,13,Warehouse_B
Product_18457,329,523.2,644,1.1519609530273853,Compliant,Supplier_2,Location_B,Category_C,27,Warehouse_A
Product_18458,263,648.2,521,0.9394847072981243,Compliant,Supplier_9,Location_C,Category_B,12,Warehouse_C
Product_18459,341,173.0,281,1.4961321944591606,Compliant,Supplier_1,Location_C,Category_C,26,Warehouse_B
Product_18460,282,1146.8,998,0.9431849753198934,Non-compliant,Supplier_3,Location_B,Category_B,28,Warehouse_A
Product_18461,297,919.8,791,0.9729490233533608,Non-compliant,Supplier_8,Location_C,Category_A,33,Warehouse_A
Product_18462,334,575.8,603,0.9978580390569436,Non-compliant,Supplier_2,Location_B,Category_C,30,Warehouse_C
Product_18463,264,504.8,464,0.8603869317254587,Non-compliant,Supplier_10,Location_C,Category_B,27,Warehouse_C
Product_18464,266,377.6,328,0.7595370017210292,Non-compliant,Supplier_7,Location_A,Category_B,13,Warehouse_C
Product_18465,291,532.0,536,0.8036227174158856,Compliant,Supplier_2,Location_B,Category_A,17,Warehouse_A
Product_18466,342,436.6,451,0.9493820071596994,Non-compliant,Supplier_3,Location_B,Category_C,28,Warehouse_A
Product_18467,282,835.4,785,1.0148671885437264,Compliant,Supplier_10,Location_A,Category_B,31,Warehouse_B
Product_18468,304,689.6,620,0.7762812936619293,Compliant,Supplier_9,Location_A,Category_A,10,Warehouse_C
Product_18469,297,1007.2,948,0.7537916099289861,Non-compliant,Supplier_4,Location_A,Category_A,18,Warehouse_A
Product_18470,300,794.6,861,1.3515266796788443,Non-compliant,Supplier_7,Location_C,Category_A,29,Warehouse_B
Product_18471,275,480.0,324,0.5676790328305952,Compliant,Supplier_6,Location_B,Category_B,16,Warehouse_C
Product_18472,293,380.6,291,0.41145017234841935,Non-compliant,Supplier_7,Location_A,Category_A,30,Warehouse_A
Product_18473,310,821.4,667,0.9374094974078597,Compliant,Supplier_7,Location_B,Category_A,27,Warehouse_A
Product_18474,326,871.8,755,0.9500814375737531,Non-compliant,Supplier_2,Location_C,Category_C,16,Warehouse_C
Product_18475,272,1054.8,994,0.8722268723511934,Non-compliant,Supplier_1,Location_B,Category_B,23,Warehouse_A
Product_18476,313,856.8,716,0.9217406992951,Compliant,Supplier_10,Location_A,Category_A,16,Warehouse_A
Product_18477,262,544.8,600,1.3406509672827924,Non-compliant,Supplier_6,Location_B,Category_B,20,Warehouse_C
Product_18478,336,596.8,640,0.8968858952569183,Non-compliant,Supplier_7,Location_A,Category_C,13,Warehouse_A
Product_18479,274,613.4,751,1.2002486136313308,Compliant,Supplier_2,Location_C,Category_B,19,Warehouse_C
Product_18480,334,664.8,564,0.9842083884243477,Non-compliant,Supplier_2,Location_C,Category_C,31,Warehouse_A
Product_18481,328,1028.2,933,0.6478909547643681,Non-compliant,Supplier_9,Location_A,Category_C,9,Warehouse_B
Product_18482,308,487.2,468,1.1100437264997076,Compliant,Supplier_5,Location_A,Category_A,14,Warehouse_A
Product_18483,335,594.4,644,1.2353304743788547,Compliant,Supplier_7,Location_C,Category_C,8,Warehouse_C
Product_18484,336,486.4,416,0.862439175547485,Non-compliant,Supplier_1,Location_B,Category_C,13,Warehouse_B
Product_18485,308,584.0,520,1.0477817027227618,Non-compliant,Supplier_4,Location_B,Category_A,17,Warehouse_C
Product_18486,331,216.0,356,1.4954927564815794,Non-compliant,Supplier_2,Location_B,Category_C,17,Warehouse_B
Product_18487,296,463.8,391,0.7084158440252432,Compliant,Supplier_5,Location_A,Category_A,9,Warehouse_C
Product_18488,313,608.8,556,0.6928115631598062,Non-compliant,Supplier_1,Location_C,Category_A,32,Warehouse_A
Product_18489,311,314.0,246,1.0009216217871335,Non-compliant,Supplier_10,Location_A,Category_A,32,Warehouse_C
Product_18490,331,888.6,799,0.9332762686555486,Non-compliant,Supplier_7,Location_B,Category_C,29,Warehouse_C
Product_18491,295,704.8,788,1.2330273962248741,Compliant,Supplier_2,Location_A,Category_A,30,Warehouse_A
Product_18492,330,803.6,854,1.0835240229117749,Non-compliant,Supplier_3,Location_A,Category_C,23,Warehouse_B
Product_18493,277,975.0,911,1.075642358849323,Non-compliant,Supplier_5,Location_C,Category_B,19,Warehouse_B
Product_18494,300,767.0,851,0.8904056318215331,Non-compliant,Supplier_9,Location_B,Category_A,24,Warehouse_B
Product_18495,267,680.8,796,0.977682973809737,Compliant,Supplier_10,Location_C,Category_B,25,Warehouse_C
Product_18496,270,374.6,437,1.3550355832423304,Compliant,Supplier_4,Location_A,Category_B,20,Warehouse_C
Product_18497,300,559.0,535,0.687931125469109,Non-compliant,Supplier_8,Location_C,Category_A,19,Warehouse_C
Product_18498,340,347.2,276,0.7158413396570138,Non-compliant,Supplier_8,Location_A,Category_C,29,Warehouse_A
Product_18499,343,738.0,830,0.9253857861263889,Non-compliant,Supplier_10,Location_B,Category_C,8,Warehouse_C
Product_18500,309,1049.2,962,0.9509191834688453,Non-compliant,Supplier_4,Location_C,Category_A,21,Warehouse_C
Product_18501,338,783.0,903,1.1122549142294944,Non-compliant,Supplier_4,Location_C,Category_C,12,Warehouse_C
Product_18502,270,760.6,739,1.1138313514696758,Non-compliant,Supplier_2,Location_B,Category_B,22,Warehouse_A
Product_18503,293,716.0,872,1.0640086335763892,Non-compliant,Supplier_8,Location_B,Category_A,31,Warehouse_A
Product_18504,300,511.2,424,0.7471632488523146,Non-compliant,Supplier_1,Location_C,Category_A,21,Warehouse_C
Product_18505,268,350.6,293,0.6440626206202045,Compliant,Supplier_5,Location_B,Category_B,31,Warehouse_C
Product_18506,323,813.4,699,0.5980325192530735,Compliant,Supplier_8,Location_B,Category_C,10,Warehouse_B
Product_18507,269,765.6,612,0.5850907526757866,Non-compliant,Supplier_6,Location_A,Category_B,23,Warehouse_C
Product_18508,267,502.79999999999995,662,1.4795455369226427,Compliant,Supplier_10,Location_C,Category_B,13,Warehouse_A
Product_18509,333,355.0,295,0.7867265499917415,Non-compliant,Supplier_4,Location_B,Category_C,29,Warehouse_B
Product_18510,291,447.0,535,1.1870226816432432,Non-compliant,Supplier_9,Location_A,Category_A,13,Warehouse_B
Product_18511,299,919.8,871,1.0884721532401154,Compliant,Supplier_3,Location_A,Category_A,20,Warehouse_A
Product_18512,297,437.8,405,1.1375567158453035,Non-compliant,Supplier_9,Location_C,Category_A,23,Warehouse_C
Product_18513,277,877.2,738,0.5252636530869768,Non-compliant,Supplier_1,Location_A,Category_B,17,Warehouse_B
Product_18514,275,332.0,296,0.6530994256066049,Non-compliant,Supplier_4,Location_B,Category_B,25,Warehouse_A
Product_18515,264,151.39999999999998,249,1.3483989059507597,Compliant,Supplier_10,Location_C,Category_B,19,Warehouse_B
Product_18516,299,1012.0,924,0.7244312498556302,Non-compliant,Supplier_3,Location_B,Category_A,23,Warehouse_A
Product_18517,327,416.4,334,0.7379628706725438,Compliant,Supplier_2,Location_B,Category_C,23,Warehouse_B
Product_18518,260,294.6,409,1.3485306217032937,Non-compliant,Supplier_4,Location_A,Category_B,29,Warehouse_C
Product_18519,307,445.2,426,0.9490361062923286,Non-compliant,Supplier_4,Location_C,Category_A,36,Warehouse_B
Product_18520,306,506.8,506,1.10602850365989,Compliant,Supplier_9,Location_C,Category_A,28,Warehouse_B
Product_18521,299,544.0,700,0.9343572924091326,Non-compliant,Supplier_10,Location_B,Category_A,24,Warehouse_B
Product_18522,307,271.2,408,1.360310049557337,Non-compliant,Supplier_6,Location_B,Category_A,17,Warehouse_B
Product_18523,314,427.0,467,1.2176183315829832,Non-compliant,Supplier_6,Location_A,Category_A,26,Warehouse_B
Product_18524,272,317.0,449,1.5919737954289477,Compliant,Supplier_6,Location_B,Category_B,19,Warehouse_C
Product_18525,313,651.2,724,0.8636792152412002,Compliant,Supplier_6,Location_C,Category_A,31,Warehouse_A
Product_18526,291,586.0,650,0.8054374934954418,Non-compliant,Supplier_8,Location_B,Category_A,32,Warehouse_B
Product_18527,303,1024.0,992,0.8421564046993926,Compliant,Supplier_4,Location_A,Category_A,19,Warehouse_B
Product_18528,298,812.4,766,0.8367035198868358,Non-compliant,Supplier_1,Location_C,Category_A,18,Warehouse_B
Product_18529,310,595.2,684,1.314735436386964,Compliant,Supplier_3,Location_C,Category_A,19,Warehouse_C
Product_18530,293,851.2,988,0.989415947999142,Compliant,Supplier_8,Location_B,Category_A,32,Warehouse_A
Product_18531,299,541.8,513,0.7916264714898021,Compliant,Supplier_1,Location_B,Category_A,33,Warehouse_C
Product_18532,299,613.0,477,0.937148883059228,Compliant,Supplier_5,Location_A,Category_A,29,Warehouse_C
Product_18533,283,883.2,908,0.9847985033105091,Non-compliant,Supplier_2,Location_A,Category_B,28,Warehouse_B
Product_18534,264,337.4,379,1.204540741472131,Compliant,Supplier_10,Location_C,Category_B,18,Warehouse_C
Product_18535,271,438.4,300,0.36349010499929235,Non-compliant,Supplier_4,Location_A,Category_B,9,Warehouse_B
Product_18536,283,245.6,336,1.330341199760067,Compliant,Supplier_3,Location_A,Category_B,26,Warehouse_B
Product_18537,312,385.4,543,1.5269603507636476,Non-compliant,Supplier_1,Location_B,Category_A,32,Warehouse_C
Product_18538,291,910.8,870,1.0919195641015293,Non-compliant,Supplier_5,Location_A,Category_A,24,Warehouse_B
Product_18539,278,230.0,350,1.1265830023456465,Non-compliant,Supplier_9,Location_B,Category_B,12,Warehouse_A
Product_18540,311,563.4,705,0.9798404042858883,Compliant,Supplier_3,Location_C,Category_A,24,Warehouse_A
Product_18541,272,872.0,996,0.8856026306375051,Compliant,Supplier_1,Location_C,Category_B,14,Warehouse_A
Product_18542,338,486.0,554,1.3741501260075308,Compliant,Supplier_1,Location_B,Category_C,16,Warehouse_B
Product_18543,266,528.8,668,1.2742500563404189,Non-compliant,Supplier_1,Location_B,Category_B,31,Warehouse_A
Product_18544,327,518.2,603,0.8510601288486943,Non-compliant,Supplier_4,Location_C,Category_C,16,Warehouse_A
Product_18545,344,1103.8,971,1.0663827636491638,Non-compliant,Supplier_5,Location_A,Category_C,12,Warehouse_C
Product_18546,335,851.4,933,0.9833774111523609,Compliant,Supplier_8,Location_B,Category_C,11,Warehouse_A
Product_18547,300,352.0,420,1.267660091376872,Compliant,Supplier_10,Location_B,Category_A,15,Warehouse_B
Product_18548,282,881.0,821,1.1380326022240619,Compliant,Supplier_7,Location_C,Category_B,22,Warehouse_A
Product_18549,275,810.0,702,0.998489879238808,Compliant,Supplier_10,Location_A,Category_B,21,Warehouse_A
Product_18550,338,809.2,894,1.28783462511761,Compliant,Supplier_4,Location_A,Category_C,24,Warehouse_A
Product_18551,341,938.4,940,1.184258097125191,Non-compliant,Supplier_2,Location_A,Category_C,11,Warehouse_B
Product_18552,291,662.0,706,0.8517913487202244,Non-compliant,Supplier_2,Location_A,Category_A,31,Warehouse_C
Product_18553,323,941.8,789,0.7389343011709935,Non-compliant,Supplier_2,Location_C,Category_C,24,Warehouse_B
Product_18554,300,650.2,687,1.302153325136877,Compliant,Supplier_1,Location_A,Category_A,21,Warehouse_C
Product_18555,271,734.2,679,0.6749721337717305,Non-compliant,Supplier_6,Location_C,Category_B,23,Warehouse_C
Product_18556,260,1011.0,915,1.180949226515392,Non-compliant,Supplier_4,Location_C,Category_B,26,Warehouse_B
Product_18557,306,387.0,327,0.6523959027127277,Compliant,Supplier_3,Location_C,Category_A,17,Warehouse_B
Product_18558,337,1069.0,969,0.9675907511582478,Non-compliant,Supplier_1,Location_C,Category_C,11,Warehouse_B
Product_18559,290,315.0,271,0.7338743968556338,Non-compliant,Supplier_7,Location_B,Category_A,17,Warehouse_B
Product_18560,273,590.2,715,1.4641911616917371,Compliant,Supplier_9,Location_C,Category_B,20,Warehouse_B
Product_18561,296,820.0,980,1.1779979273578516,Compliant,Supplier_4,Location_C,Category_A,25,Warehouse_C
Product_18562,338,300.8,344,0.9152995760672504,Compliant,Supplier_1,Location_C,Category_C,30,Warehouse_A
Product_18563,270,718.2,643,1.0911049417663583,Non-compliant,Supplier_3,Location_A,Category_B,11,Warehouse_C
Product_18564,336,540.2,401,0.5937990444605062,Non-compliant,Supplier_9,Location_A,Category_C,29,Warehouse_A
Product_18565,269,762.2,799,1.257243736280425,Compliant,Supplier_1,Location_A,Category_B,26,Warehouse_A
Product_18566,270,514.0,630,1.1502379600386752,Compliant,Supplier_1,Location_C,Category_B,19,Warehouse_A
Product_18567,328,519.2,360,0.8175789931351949,Compliant,Supplier_5,Location_C,Category_C,20,Warehouse_C
Product_18568,331,295.0,275,0.6605679774916333,Compliant,Supplier_5,Location_A,Category_C,14,Warehouse_B
Product_18569,260,118.79999999999998,274,1.8564657030464913,Compliant,Supplier_8,Location_B,Category_B,29,Warehouse_B
Product_18570,340,650.2,795,1.1605219105939415,Non-compliant,Supplier_1,Location_B,Category_C,28,Warehouse_A
Product_18571,330,686.4,720,0.9681487658928978,Non-compliant,Supplier_8,Location_B,Category_C,8,Warehouse_B
Product_18572,342,1015.2,904,0.6020328972571578,Non-compliant,Supplier_2,Location_A,Category_C,24,Warehouse_B
Product_18573,341,534.4,632,0.99119222270088,Compliant,Supplier_1,Location_C,Category_C,29,Warehouse_B
Product_18574,280,547.0,415,0.5694717722482927,Non-compliant,Supplier_8,Location_B,Category_B,15,Warehouse_B
Product_18575,325,254.0,414,1.5233702761936647,Compliant,Supplier_10,Location_C,Category_C,24,Warehouse_B
Product_18576,309,1019.0,911,0.9998815724217718,Compliant,Supplier_2,Location_C,Category_A,22,Warehouse_C
Product_18577,272,999.4,977,1.2083611880286198,Non-compliant,Supplier_5,Location_A,Category_B,10,Warehouse_B
Product_18578,271,960.6,951,1.2537321167627715,Non-compliant,Supplier_10,Location_A,Category_B,20,Warehouse_C
Product_18579,327,762.6,697,1.0419411814728645,Non-compliant,Supplier_6,Location_A,Category_C,21,Warehouse_B
Product_18580,335,320.6,283,0.9813965565408616,Compliant,Supplier_3,Location_B,Category_C,15,Warehouse_C
Product_18581,261,575.4,641,1.3420362530316603,Non-compliant,Supplier_9,Location_C,Category_B,25,Warehouse_A
Product_18582,328,776.4,634,0.5539615842884297,Compliant,Supplier_9,Location_B,Category_C,26,Warehouse_A
Product_18583,275,399.8,379,0.6915489299838051,Non-compliant,Supplier_8,Location_A,Category_B,24,Warehouse_C
Product_18584,303,389.4,531,1.3912854058554642,Non-compliant,Supplier_7,Location_A,Category_A,21,Warehouse_C
Product_18585,313,369.2,378,0.9091021801473897,Non-compliant,Supplier_5,Location_B,Category_A,29,Warehouse_C
Product_18586,306,334.6,249,0.6107590186941926,Non-compliant,Supplier_10,Location_B,Category_A,28,Warehouse_A
Product_18587,261,402.8,318,0.7980400923231766,Compliant,Supplier_2,Location_B,Category_B,12,Warehouse_B
Product_18588,309,333.8,449,1.5270293671813941,Non-compliant,Supplier_3,Location_B,Category_A,29,Warehouse_B
Product_18589,277,803.0,715,1.1009924351162903,Compliant,Supplier_5,Location_A,Category_B,27,Warehouse_B
Product_18590,331,371.4,285,0.8372334092868637,Compliant,Supplier_8,Location_C,Category_C,17,Warehouse_A
Product_18591,272,691.4,781,1.0731517335449698,Non-compliant,Supplier_1,Location_A,Category_B,18,Warehouse_A
Product_18592,277,399.2,340,1.0015041831749465,Compliant,Supplier_1,Location_B,Category_B,23,Warehouse_B
Product_18593,327,378.4,452,0.970736784619127,Non-compliant,Supplier_7,Location_B,Category_C,11,Warehouse_A
Product_18594,330,522.0,570,1.2687848264437636,Compliant,Supplier_1,Location_C,Category_C,30,Warehouse_B
Product_18595,261,671.2,604,0.8738936925055805,Compliant,Supplier_3,Location_A,Category_B,31,Warehouse_A
Product_18596,271,638.2,487,0.54646745075337,Compliant,Supplier_8,Location_B,Category_B,34,Warehouse_B
Product_18597,293,778.0,638,0.7587677625513519,Compliant,Supplier_9,Location_A,Category_A,19,Warehouse_A
Product_18598,336,847.4,813,1.130900049758368,Non-compliant,Supplier_5,Location_B,Category_C,17,Warehouse_A
Product_18599,267,1079.2,932,0.9365011593283328,Non-compliant,Supplier_6,Location_B,Category_B,17,Warehouse_C
Product_18600,328,767.4,869,0.899096605094138,Compliant,Supplier_8,Location_B,Category_C,22,Warehouse_A
Product_18601,269,386.2,263,0.6464438684729985,Compliant,Supplier_3,Location_B,Category_B,22,Warehouse_C
Product_18602,290,466.8,418,1.0831001097635233,Compliant,Supplier_1,Location_B,Category_A,29,Warehouse_B
Product_18603,295,502.0,522,0.8287071167272343,Non-compliant,Supplier_9,Location_A,Category_A,28,Warehouse_A
Product_18604,334,615.2,592,0.6977883064279717,Non-compliant,Supplier_2,Location_A,Category_C,19,Warehouse_C
Product_18605,271,607.0,707,0.875452289708502,Non-compliant,Supplier_9,Location_A,Category_B,24,Warehouse_C
Product_18606,331,895.6,798,0.5910692134245437,Non-compliant,Supplier_2,Location_A,Category_C,21,Warehouse_A
Product_18607,298,618.6,633,0.7334952583497523,Compliant,Supplier_8,Location_A,Category_A,21,Warehouse_C
Product_18608,310,980.4,922,1.119615322353542,Compliant,Supplier_3,Location_B,Category_A,21,Warehouse_B
Product_18609,275,426.8,366,0.9771404602179197,Non-compliant,Supplier_9,Location_C,Category_B,21,Warehouse_C
Product_18610,311,755.8,735,1.2366393925105181,Non-compliant,Supplier_10,Location_B,Category_A,11,Warehouse_C
Product_18611,291,707.2,736,0.9526275444455786,Non-compliant,Supplier_4,Location_B,Category_A,18,Warehouse_A
Product_18612,323,369.2,310,0.9343661216868736,Non-compliant,Supplier_8,Location_C,Category_C,25,Warehouse_C
Product_18613,268,595.8,583,0.9245664822737207,Non-compliant,Supplier_4,Location_C,Category_B,30,Warehouse_C
Product_18614,265,381.8,293,0.7331116304023768,Non-compliant,Supplier_3,Location_C,Category_B,32,Warehouse_C
Product_18615,278,679.2,688,0.9761541291443662,Non-compliant,Supplier_1,Location_A,Category_B,19,Warehouse_C
Product_18616,300,551.6,698,1.1588938178693495,Compliant,Supplier_4,Location_A,Category_A,27,Warehouse_B
Product_18617,320,568.8,544,0.8016686643045435,Non-compliant,Supplier_2,Location_C,Category_C,15,Warehouse_B
Product_18618,267,310.4,324,1.0905872553489255,Compliant,Supplier_9,Location_A,Category_B,31,Warehouse_C
Product_18619,340,455.0,531,0.9999169877535523,Non-compliant,Supplier_2,Location_C,Category_C,13,Warehouse_A
Product_18620,296,591.6,558,0.7238957882911634,Compliant,Supplier_8,Location_B,Category_A,12,Warehouse_C
Product_18621,303,394.6,513,1.3806169827342734,Compliant,Supplier_10,Location_A,Category_A,21,Warehouse_B
Product_18622,308,964.0,944,1.066295668756688,Compliant,Supplier_10,Location_B,Category_A,29,Warehouse_C
Product_18623,297,351.8,351,0.8736044910274358,Non-compliant,Supplier_7,Location_A,Category_A,30,Warehouse_A
Product_18624,302,836.0,928,1.1773903803852612,Non-compliant,Supplier_6,Location_B,Category_A,27,Warehouse_B
Product_18625,307,679.2,800,0.8668829398035914,Non-compliant,Supplier_4,Location_A,Category_A,32,Warehouse_B
